symbol,entry_time,exit_time,entry_price,exit_price,pnl_r,pnl_usd,exit_reason,decile,aggression,candles_held,mae,mfe,risk_pct,entry_atr,equity_after,atr_mult,vol_z_at_entry
1000LUNCUSDT,2026-02-27T01:34:59.999000+00:00,2026-02-27T02:29:59.999000+00:00,0.039197838000000006,0.040956449928571434,1.6307,1231.4,vol_trail,8,81.0,11,-0.3634,1.7731,0.04,0.0003557142857142851,20097.39,3.0,3.679884740895855
1000LUNCUSDT,2026-02-27T15:29:59.999000+00:00,2026-02-27T17:14:59.999000+00:00,0.041468292,0.03968606748445714,-1.0145,-815.58,stop_loss,5,76.2,21,-1.0192,0.0,0.04,0.0005914285714285707,19273.35,3.0,4.050990868312095
DOTUSDT,2026-02-28T19:39:59.999000+00:00,2026-02-28T22:04:59.999000+00:00,1.6343268,1.642385742857143,0.1299,100.13,vol_trail,5,76.6,29,-0.6978,0.5798,0.04,0.018785714285714312,19363.42,3.0,2.8405079715998194
PENDLEUSDT,2026-03-01T02:09:59.999000+00:00,2026-03-01T02:29:59.999000+00:00,1.38157626,1.3453285690337142,-1.0243,-793.36,stop_loss,8,82.1,4,-0.9166,0.0,0.04,0.011992857142857123,18556.67,3.0,4.964942426558394
NEARUSDT,2026-03-02T01:14:59.999000+00:00,2026-03-02T02:14:59.999000+00:00,1.1862371999999999,1.1594338382742855,-1.0284,-763.32,stop_loss,8,82.4,12,-1.0251,0.0,0.04,0.008857142857142897,17778.44,3.0,5.173038929600182
ENAUSDT,2026-03-02T04:29:59.999000+00:00,2026-03-02T05:09:59.999000+00:00,0.10682136,0.10536456858514287,-1.0477,-745.06,stop_loss,2,69.9,8,-1.199,0.1244,0.04,0.00047857142857142743,17009.57,3.0,1.054277638069305
ARBUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T15:34:59.999000+00:00,0.10422084,0.10591095642857143,0.737,501.44,vol_trail,7,79.2,10,0.0,1.6509,0.04,0.0007428571428571423,17436.76,3.0,6.430336139858807
XRPUSDT,2026-03-02T14:44:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,1.3657731,1.4012482657142857,2.0583,1399.27,vol_trail,7,79.7,30,0.0,3.0142,0.04,0.005642857142857172,18836.04,3.0,3.9380381044952295
XLMUSDT,2026-03-02T15:09:59.999000+00:00,2026-03-02T17:14:59.999000+00:00,0.158451684,0.15910531542857143,0.2041,138.53,vol_trail,2,69.4,25,0.0,1.209,0.04,0.0009507142857142868,18974.56,3.0,4.182625355473267
1000LUNCUSDT,2026-03-02T15:14:59.999000+00:00,2026-03-02T17:49:59.999000+00:00,0.043638726,0.04290157254051429,-1.0383,-704.1,stop_loss,2,68.5,31,-0.9316,0.2214,0.04,0.00024285714285714088,18270.46,3.0,2.3431383065353244
SOLUSDT,2026-03-03T16:04:59.999000+00:00,2026-03-03T17:44:59.999000+00:00,85.387074,85.52074957142857,0.0562,41.04,vol_trail,1,60.7,20,-0.6059,1.0814,0.04,0.5649999999999997,18294.94,3.0,1.9505697458823807
SOLUSDT,2026-03-04T08:44:59.999000+00:00,2026-03-04T10:29:59.999000+00:00,87.91758,89.85059771428571,1.6088,1177.28,vol_trail,2,66.9,21,0.0,2.5776,0.04,0.39214285714285985,19447.61,3.0,1.5719309975498346
SOLUSDT,2026-03-04T15:29:59.999000+00:00,2026-03-04T19:29:59.999000+00:00,92.608518,92.59861942857142,-0.0206,-16.0,vol_trail,3,72.5,48,-0.6894,0.2439,0.04,0.8357142857142849,19418.68,3.0,2.7158906944051013
RENDERUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:19:59.999000+00:00,1.715343,1.7212271142857143,0.1242,96.4,vol_trail,7,80.3,24,-0.3729,0.6722,0.04,0.013714285714285743,19469.0,3.0,5.281060756038988
FETUSDT,2026-03-13T00:14:59.999000+00:00,2026-03-13T02:39:59.999000+00:00,0.17923584,0.1845595092857143,1.019,791.51,vol_trail,7,80.7,29,0.0,1.6653,0.04,0.0017142857142857099,20260.51,3.0,2.6403565930071693
TAOUSDT,2026-03-13T00:19:59.999000+00:00,2026-03-13T02:59:59.999000+00:00,220.164024,229.5633638571429,2.3399,1815.0,vol_trail,8,81.9,32,-0.1143,3.027,0.04,1.3242857142857116,22075.51,3.0,8.305401863175911
RENDERUSDT,2026-03-13T05:19:59.999000+00:00,2026-03-13T07:24:59.999000+00:00,1.8073614,1.8543076357142856,1.1632,1027.11,vol_trail,8,81.7,25,-0.2614,2.1098,0.04,0.013214285714285734,23084.5,3.0,2.509179551367445
TAOUSDT,2026-03-13T08:09:59.999000+00:00,2026-03-13T10:04:59.999000+00:00,235.707132,241.82591085714287,1.2599,1163.41,vol_trail,5,76.9,23,-0.2656,1.8622,0.04,1.5900000000000034,24227.38,3.0,1.7052204714603363
RENDERUSDT,2026-03-13T14:14:59.999000+00:00,2026-03-13T14:39:59.999000+00:00,1.9423884,1.8695858366057145,-1.0168,-985.36,stop_loss,1,55.4,5,-1.1927,0.0,0.04,0.024142857142857115,23230.33,3.0,1.741575306428274
TAOUSDT,2026-03-14T03:09:59.999000+00:00,2026-03-14T04:14:59.999000+00:00,242.12841600000002,242.106569,-0.029,-26.92,vol_trail,2,69.9,13,0.0,0.6692,0.04,1.5050000000000014,23180.99,3.0,2.99925538642294
TAOUSDT,2026-03-15T00:19:59.999000+00:00,2026-03-15T00:39:59.999000+00:00,253.80075,248.0918359928571,-1.0285,-953.66,stop_loss,3,73.1,4,-1.3872,0.0,0.04,1.8864285714285773,22208.61,3.0,2.466786172081463
FETUSDT,2026-03-15T01:04:59.999000+00:00,2026-03-15T03:19:59.999000+00:00,0.18133626,0.19124745714285712,4.0938,3636.71,vol_trail,3,72.8,27,-0.0984,4.9016,0.04,0.0007999999999999952,25795.9,3.0,3.4293484561000027
RENDERUSDT,2026-03-15T01:24:59.999000+00:00,2026-03-15T03:34:59.999000+00:00,1.9083816,1.9087610285714287,-0.0121,-10.73,vol_trail,1,65.8,26,-0.0096,0.8228,0.04,0.013214285714285703,25785.17,3.0,2.4214671974357898
FETUSDT,2026-03-15T09:59:59.999000+00:00,2026-03-15T12:29:59.999000+00:00,0.19173834,0.19681777142857143,1.3541,1396.64,vol_trail,3,72.1,30,-0.553,1.9702,0.04,0.001228571428571432,27157.66,3.0,2.3487499437285897
RENDERUSDT,2026-03-15T21:44:59.999000+00:00,2026-03-15T22:14:59.999000+00:00,1.9073814,1.8761489522914288,-1.0395,-1129.24,stop_loss,7,80.4,6,-1.2438,0.0,0.04,0.010285714285714247,25998.2,3.0,2.179216427480699
NEARUSDT,2026-03-16T03:24:59.999000+00:00,2026-03-16T06:04:59.999000+00:00,1.3872774,1.405433142857143,0.705,733.11,vol_trail,5,75.8,32,-0.2928,1.1153,0.04,0.008285714285714276,26681.77,3.0,4.229863574301113
FETUSDT,2026-03-16T05:49:59.999000+00:00,2026-03-16T07:54:59.999000+00:00,0.20294058,0.20623731571428572,0.7911,821.85,vol_trail,2,68.4,25,-0.2816,2.0887,0.04,0.001350000000000004,27503.62,3.0,1.5423737119089982
FETUSDT,2026-03-16T12:04:59.999000+00:00,2026-03-16T12:19:59.999000+00:00,0.2215443,0.22248406571428572,0.1116,122.81,vol_trail,6,77.6,3,-0.0724,0.8583,0.04,0.0025071428571428528,27611.86,3.0,4.532522255053391
NEARUSDT,2026-03-16T13:24:59.999000+00:00,2026-03-16T13:34:59.999000+00:00,1.4102819999999998,1.4141456857142856,0.1931,213.26,vol_trail,3,70.5,2,0.0,0.8806,0.04,0.005571428571428608,27783.18,3.0,1.9546857958076895
FETUSDT,2026-03-16T16:14:59.999000+00:00,2026-03-16T18:14:59.999000+00:00,0.23644728,0.24459392857142856,0.8153,905.12,vol_trail,2,68.5,24,0.0,1.9735,0.04,0.0032857142857142846,28647.03,3.0,5.1673390829720605
ZECUSDT,2026-03-16T16:04:59.999000+00:00,2026-03-16T19:54:59.999000+00:00,236.53729800000002,266.521685,7.3935,8216.6,vol_trail,2,67.2,46,-0.0587,9.0394,0.04,1.346428571428569,36863.62,3.0,2.2325794607467393
NEARUSDT,2026-03-16T21:04:59.999000+00:00,2026-03-17T00:49:59.999000+00:00,1.4762952,1.4865597714285714,0.4714,695.05,vol_trail,7,80.7,45,-0.1619,1.5083,0.04,0.006785714285714299,37510.55,3.0,2.0651877398888128
ZECUSDT,2026-03-17T17:54:59.999000+00:00,2026-03-17T18:04:59.999000+00:00,277.065402,279.65977114285715,0.527,790.69,vol_trail,3,71.8,2,0.0,1.442,0.04,1.5614285714285725,38261.31,3.0,3.390736625318849
FETUSDT,2026-03-20T01:44:59.999000+00:00,2026-03-20T04:49:59.999000+00:00,0.22134426,0.22604049714285715,0.9282,1420.54,vol_trail,6,77.9,37,-0.7766,1.5668,0.04,0.0016499999999999948,39571.59,3.0,6.093544099064757
QNTUSDT,2026-03-20T03:49:59.999000+00:00,2026-03-20T05:19:59.999000+00:00,77.36546999999999,77.39594628571429,-0.0048,-7.29,vol_trail,1,66.3,18,0.0,0.969,0.04,0.3042857142857116,39564.3,3.0,1.2239499893171157
TAOUSDT,2026-03-20T04:29:59.999000+00:00,2026-03-20T05:49:59.999000+00:00,297.60951,302.3123825714286,0.4722,721.05,vol_trail,3,70.6,16,-0.9389,0.9834,0.04,3.2235714285714323,40285.34,3.0,2.3146171328232015
QNTUSDT,2026-03-20T08:34:59.999000+00:00,2026-03-20T13:34:59.999000+00:00,79.75594799999999,80.64850992857143,0.7239,1166.5,vol_trail,8,81.0,60,-0.3601,1.3392,0.04,0.39428571428571296,41402.95,3.0,4.783553404148477
FETUSDT,2026-03-20T21:54:59.999000+00:00,2026-03-20T21:59:59.999000+00:00,0.2260452,0.22651183142857143,0.0826,136.83,vol_trail,5,76.3,1,0.0,0.7826,0.04,0.0014714285714285719,41501.61,3.0,1.989060390844303
TAOUSDT,2026-03-24T02:04:59.999000+00:00,2026-03-24T03:49:59.999000+00:00,301.90036799999996,308.3511745714286,0.6793,1127.75,vol_trail,5,76.0,21,-0.1647,1.1656,0.04,3.09714285714285,42605.09,3.0,4.315524562257858
QNTUSDT,2026-03-24T10:29:59.999000+00:00,2026-03-24T13:09:59.999000+00:00,74.204838,74.35726842857142,0.1038,176.85,vol_trail,1,62.9,32,-0.4404,0.9378,0.04,0.38214285714285673,42732.31,3.0,1.3865723178682363
TAOUSDT,2026-03-24T16:14:59.999000+00:00,2026-03-24T20:49:59.999000+00:00,315.933174,329.65691257142856,1.965,3358.77,vol_trail,1,66.8,55,-0.4781,3.3215,0.04,2.3028571428571394,46055.9,3.0,2.1816505627711833
QNTUSDT,2026-03-24T21:39:59.999000+00:00,2026-03-24T22:29:59.999000+00:00,76.825362,77.22598028571429,0.225,414.41,vol_trail,3,72.9,10,-0.0402,0.7776,0.04,0.5421428571428584,46431.16,3.0,5.003800300913246
TAOUSDT,2026-03-25T07:14:59.999000+00:00,2026-03-25T08:59:59.999000+00:00,343.878762,345.9600798571429,0.2934,544.88,vol_trail,8,82.3,21,-0.3853,0.829,0.04,2.1878571428571507,46932.25,3.0,5.462341113582387
CHZUSDT,2026-03-28T03:19:59.999000+00:00,2026-03-28T04:09:59.999000+00:00,0.036027204,0.03602422228571428,-0.0495,-92.9,vol_trail,3,71.9,10,0.0,0.6776,0.04,0.00012928571428571421,46760.89,3.0,2.074930813750011
CHZUSDT,2026-03-28T08:04:59.999000+00:00,2026-03-28T08:59:59.999000+00:00,0.036867371999999995,0.037001169714285714,0.302,564.94,vol_trail,2,68.4,11,0.0,1.5795,0.04,0.00012928571428571522,47245.82,3.0,1.9017519843208053
CHZUSDT,2026-03-28T13:19:59.999000+00:00,2026-03-28T13:44:59.999000+00:00,0.038397678,0.038594422428571425,0.2649,500.62,vol_trail,2,67.2,5,-0.0852,1.303,0.04,0.00022571428571428544,47698.22,3.0,2.6878744699240116
CHZUSDT,2026-03-30T00:09:59.999000+00:00,2026-03-30T00:39:59.999000+00:00,0.04045809,0.04067400642857143,0.2736,522.1,vol_trail,1,60.8,6,-0.1081,1.2351,0.04,0.00024071428571428556,48172.22,3.0,1.832093119807287
CHZUSDT,2026-03-30T04:19:59.999000+00:00,2026-03-30T08:04:59.999000+00:00,0.042328464,0.04367983371428571,1.6269,3134.81,vol_trail,6,78.7,45,-0.4257,2.1642,0.04,0.00027285714285714413,51262.19,3.0,1.4504447273729424
CHZUSDT,2026-03-30T11:14:59.999000+00:00,2026-03-30T12:24:59.999000+00:00,0.044488896,0.04320953807794286,-1.0221,-2095.81,stop_loss,2,70.3,14,-0.9986,0.1976,0.04,0.0004235714285714274,49134.07,3.0,3.5192974486816406
BNBUSDT,2026-04-04T06:19:59.999000+00:00,2026-04-04T07:34:59.999000+00:00,592.138404,590.5781218906285,-1.2662,-2488.54,stop_loss,7,80.4,15,-1.143,0.0,0.04,0.48071428571429514,46282.39,3.0,4.468176417799091
NMRUSDT,2026-04-06T03:49:59.999000+00:00,2026-04-06T05:14:59.999000+00:00,7.7555508,7.872996514285714,1.3028,2411.89,vol_trail,3,72.7,17,-0.2694,1.8695,0.04,0.029142857142857168,48620.38,3.0,3.4666768126769396
ZECUSDT,2026-04-07T15:29:59.999000+00:00,2026-04-07T15:59:59.999000+00:00,271.014192,265.4582325901714,-1.0314,-2004.05,stop_loss,3,71.4,6,-1.1311,0.0,0.04,1.8342857142857107,46530.9,3.0,4.042997606207903
NMRUSDT,2026-04-07T14:34:59.999000+00:00,2026-04-07T16:09:59.999000+00:00,7.9135824,8.020966914285713,0.6347,1234.39,vol_trail,3,71.0,19,-0.4562,1.1585,0.04,0.054499999999999806,47765.3,3.0,4.014249966411597
WLDUSDT,2026-04-07T18:24:59.999000+00:00,2026-04-07T18:59:59.999000+00:00,0.25395078,0.2490795255582857,-1.0336,-1974.77,stop_loss,7,79.1,7,-0.7987,0.2591,0.04,0.0016071428571428664,45745.24,3.0,3.0549485514160253
DOTUSDT,2026-04-07T21:39:59.999000+00:00,2026-04-07T22:39:59.999000+00:00,1.2642528,1.2957408000000001,1.7588,3218.3,vol_trail,5,76.5,12,0.0,2.3759,0.04,0.005857142857142815,48904.29,3.0,1.470189817573992
DOTUSDT,2026-04-09T15:14:59.999000+00:00,2026-04-09T15:34:59.999000+00:00,1.2612522,1.2673893285714286,0.382,747.33,vol_trail,7,79.4,4,0.0,1.4925,0.04,0.00485714285714283,49575.43,3.0,1.511386672096737
DOTUSDT,2026-04-09T19:09:59.999000+00:00,2026-04-09T22:19:59.999000+00:00,1.30026,1.3355185571428572,2.0735,4111.85,vol_trail,1,66.0,38,-0.4344,2.4973,0.04,0.0055714285714285605,53617.85,3.0,1.0220976493490135
DASHUSDT,2026-04-10T02:04:59.999000+00:00,2026-04-10T03:14:59.999000+00:00,37.767551999999995,38.54086171428571,0.7653,1641.26,vol_trail,3,72.0,14,0.0,1.7335,0.04,0.32928571428571524,55222.21,3.0,1.1059005254868417
DASHUSDT,2026-04-10T08:39:59.999000+00:00,2026-04-10T10:09:59.999000+00:00,40.648128,41.889120500000004,0.7156,1580.68,vol_trail,7,79.8,18,-0.4381,1.4766,0.04,0.5692857142857152,56779.24,3.0,4.988929866462394
TONUSDT,2026-04-11T07:24:59.999000+00:00,2026-04-11T07:54:59.999000+00:00,1.31516298,1.3207072342857145,0.5648,1282.72,vol_trail,5,76.6,6,0.0,1.2023,0.04,0.002921428571428567,57908.59,3.0,3.069677384570041
DASHUSDT,2026-04-11T08:54:59.999000+00:00,2026-04-11T10:14:59.999000+00:00,46.229244,46.41928571428571,0.1286,297.8,vol_trail,3,72.6,16,-0.7747,1.019,0.04,0.4385714285714281,58169.77,3.0,1.4867705509453757
TONUSDT,2026-04-11T11:19:59.999000+00:00,2026-04-11T12:39:59.999000+00:00,1.39597914,1.3975632885714286,0.0398,92.53,vol_trail,5,76.5,16,-0.2114,0.7002,0.04,0.008007142857142864,58201.45,3.0,3.71457524580149
DASHUSDT,2026-04-11T18:29:59.999000+00:00,2026-04-11T18:59:59.999000+00:00,47.079414,46.2901541172,-1.0386,-2415.21,stop_loss,5,75.5,6,-1.1018,0.2187,0.04,0.26000000000000006,55659.17,3.0,1.2331775320198908
TONUSDT,2026-04-11T17:34:59.999000+00:00,2026-04-11T19:54:59.999000+00:00,1.44818958,1.4883736942857144,1.6643,3874.5,vol_trail,2,68.2,28,0.0,2.6118,0.04,0.007914285714285731,59533.67,3.0,1.2165097826753073
WLDUSDT,2026-04-13T01:14:59.999000+00:00,2026-04-13T01:44:59.999000+00:00,0.29515902,0.2978689857142857,0.5391,1283.68,vol_trail,9,84.7,6,0.0,0.9294,0.04,0.001592857142857142,60751.16,3.0,4.68475657464691
WLDUSDT,2026-04-13T12:09:59.999000+00:00,2026-04-13T12:54:59.999000+00:00,0.30006,0.30178963,0.3443,836.77,vol_trail,7,80.0,9,-0.2506,1.3481,0.04,0.0015428571428571475,61355.54,3.0,3.784541513558146
APTUSDT,2026-04-13T12:49:59.999000+00:00,2026-04-13T13:49:59.999000+00:00,0.830166,0.8344545042857142,0.697,1691.7,vol_trail,7,79.6,12,0.0,2.4106,0.04,0.0018714285714285714,63000.92,3.0,3.470566464486602
ENAUSDT,2026-04-13T13:49:59.999000+00:00,2026-04-13T14:59:59.999000+00:00,0.09363872399999999,0.09426257228571429,0.2604,639.07,vol_trail,9,84.9,14,-0.3353,0.6992,0.04,0.0007442857142857141,63553.23,3.0,3.5167061420365937
TONUSDT,2026-04-13T14:09:59.999000+00:00,2026-04-13T17:49:59.999000+00:00,1.43458686,1.4343202214285713,-0.0486,-122.59,vol_trail,2,69.6,44,-0.8686,0.6087,0.04,0.00625000000000001,63430.64,3.0,2.9014116156272367
ENAUSDT,2026-04-13T18:34:59.999000+00:00,2026-04-13T19:14:59.999000+00:00,0.094828962,0.09518060292857143,0.1827,463.43,vol_trail,8,81.9,8,0.0,0.9884,0.04,0.0005635714285714312,63830.03,3.0,3.0722233102678334
ENAUSDT,2026-04-13T22:14:59.999000+00:00,2026-04-13T22:19:59.999000+00:00,0.097789554,0.0983189037142857,0.2705,690.56,vol_trail,9,84.5,1,0.0,0.7864,0.04,0.000597857142857146,64457.95,3.0,3.026191013497895
APTUSDT,2026-04-13T22:19:59.999000+00:00,2026-04-13T22:39:59.999000+00:00,0.8684736599999999,0.8702330614285715,0.1471,379.21,vol_trail,9,82.7,4,0.0,0.5942,0.04,0.003099999999999984,64728.81,3.0,2.1175947727023288
WLDUSDT,2026-04-14T02:19:59.999000+00:00,2026-04-14T02:29:59.999000+00:00,0.3175635,0.3131294330142857,-1.0466,-2709.71,stop_loss,5,77.1,2,-0.7694,0.0,0.04,0.0014571428571428632,61934.46,3.0,1.32489760702086
ETHUSDT,2026-04-14T08:34:59.999000+00:00,2026-04-14T10:39:59.999000+00:00,2390.3879819999997,2375.9455549750282,-1.1106,-2751.32,stop_loss,6,78.4,25,-0.9721,0.1025,0.04,4.655714285714274,58992.34,3.0,6.6571429620639595
1000PEPEUSDT,2026-04-16T02:09:59.999000+00:00,2026-04-16T02:29:59.999000+00:00,0.00379365858,0.0038178077142857142,0.4262,1005.74,vol_trail,2,68.6,4,0.0,1.8268,0.04,1.7542857142857135e-05,59921.54,3.0,1.6458114504116967
XLMUSDT,2026-04-16T02:29:59.999000+00:00,2026-04-16T03:34:59.999000+00:00,0.159021798,0.15954022842857143,0.4435,1062.94,vol_trail,7,79.6,13,0.0,1.7159,0.04,0.0003357142857142864,60723.83,3.0,1.0878889566978263
ENAUSDT,2026-04-16T04:49:59.999000+00:00,2026-04-16T06:34:59.999000+00:00,0.102110418,0.10287656342857142,0.4897,1187.72,vol_trail,3,72.0,21,-0.1159,1.0541,0.04,0.0004899999999999993,61747.92,3.0,3.1032626252317805
PENDLEUSDT,2026-04-16T02:34:59.999000+00:00,2026-04-16T08:04:59.999000+00:00,1.1123224200000001,1.1571113885714284,3.3428,7989.47,vol_trail,1,66.4,66,0.0,4.4611,0.04,0.004414285714285672,69737.38,3.0,1.799118985721067
DOTUSDT,2026-04-16T04:09:59.999000+00:00,2026-04-16T08:34:59.999000+00:00,1.205241,1.2493929285714287,2.906,7058.49,vol_trail,1,66.1,53,0.0,4.5173,0.04,0.0050000000000000044,76795.87,3.0,2.4845865917544803
ARBUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:09:59.999000+00:00,0.12002399999999999,0.12154711428571428,0.9137,2800.07,vol_trail,8,81.8,13,-0.2638,2.1006,0.04,0.0005357142857142842,79312.15,3.0,2.3172090471899076
SOLUSDT,2026-04-16T13:09:59.999000+00:00,2026-04-16T13:19:59.999000+00:00,85.627122,85.82568857142857,0.3097,982.56,vol_trail,5,75.8,2,0.0,0.935,0.04,0.17214285714285488,79972.75,3.0,1.7980351790285023
ADAUSDT,2026-04-16T12:04:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.24944988,0.24749322859542858,-1.0844,-3330.97,stop_loss,8,80.9,22,-0.9175,2.3858,0.04,0.0006357142857142851,76362.73,3.0,3.0193557751207423
ENAUSDT,2026-04-16T13:19:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,0.105581112,0.1039788834918857,-1.0427,-3335.63,stop_loss,6,78.7,7,-2.568,0.0,0.04,0.000527142857142858,73027.1,3.0,3.6078894898005722
XRPUSDT,2026-04-16T13:29:59.999000+00:00,2026-04-16T13:54:59.999000+00:00,1.4287857000000002,1.4172736171457145,-1.082,-3457.22,stop_loss,7,80.5,5,-2.5102,0.126,0.04,0.003742857142857143,69569.88,3.0,3.406871444223238
DOTUSDT,2026-04-16T13:14:59.999000+00:00,2026-04-16T13:59:59.999000+00:00,1.2962592,1.2743614195885713,-1.0383,-3284.08,stop_loss,8,81.1,9,-0.8437,0.3115,0.04,0.007214285714285744,66285.8,3.0,1.2323618081128678
XLMUSDT,2026-04-16T15:54:59.999000+00:00,2026-04-16T15:59:59.999000+00:00,0.16339267200000002,0.16377438142857143,0.1542,408.92,vol_trail,3,70.7,1,0.0,0.4643,0.04,0.0006657142857142874,66597.11,3.0,3.5302433648732237
SOLUSDT,2026-04-16T18:19:59.999000+00:00,2026-04-16T18:49:59.999000+00:00,87.537504,88.07166785714287,0.4507,1197.81,vol_trail,9,85.0,6,-0.335,0.7679,0.04,0.36571428571428705,67419.1,3.0,4.291261828452485
1000PEPEUSDT,2026-04-16T18:34:59.999000+00:00,2026-04-16T20:09:59.999000+00:00,0.00396899364,0.004010669134285714,0.4905,1301.7,vol_trail,3,71.5,19,-0.0024,0.7949,0.04,2.709285714285717e-05,68665.53,3.0,2.3272267740962773
PENDLEUSDT,2026-04-16T18:49:59.999000+00:00,2026-04-16T20:29:59.999000+00:00,1.26245244,1.2847858485714285,0.864,2290.78,vol_trail,5,75.8,20,0.0,1.5588,0.04,0.008392857142857122,70956.3,3.0,1.5266049816867944
BNBUSDT,2026-04-16T16:19:59.999000+00:00,2026-04-16T20:34:59.999000+00:00,628.295634,634.4045222857142,1.2547,3342.26,vol_trail,2,69.4,51,-0.8609,1.9292,0.04,1.5471428571428467,74298.57,3.0,1.3997422652438112
ARBUSDT,2026-04-16T19:14:59.999000+00:00,2026-04-16T20:39:59.999000+00:00,0.12882576,0.1304524757142857,0.5543,1494.94,vol_trail,2,67.9,17,0.0,1.4757,0.04,0.0009428571428571421,75793.51,3.0,1.034475793619674
ARBUSDT,2026-04-17T06:14:59.999000+00:00,2026-04-17T06:29:59.999000+00:00,0.130026,0.13063101142857142,0.2712,822.14,vol_trail,9,83.3,3,0.0,0.7814,0.04,0.0006714285714285688,76527.58,3.0,4.098570639982759
